Geography,Actual,Predict,Deviation
"Dunklin County, Missouri",230.0,213.79034,0.07047676418138588
"Fremont County, Wyoming",169.0,167.02496,0.011686607225406804
"Lee County, Georgia",192.8,168.30942,0.12702584167733733
"St. Landry Parish, Louisiana",217.8,215.02773,0.012728534344689848
"Madison County, Illinois",189.2,179.91347,0.04908315323876018
"Tallapoosa County, Alabama",200.5,194.0856,0.03199201093944826
"Catoosa County, Georgia",161.0,172.18288,0.0694588607882861
"Martin County, Texas",153.2,143.42934,0.0637771765806033
"Deschutes County, Oregon",154.3,167.50272,0.08556523696988408
"Broome County, New York",163.6,176.8714,0.08112102032873629
"Franklin County, Arkansas",201.6,218.70006,0.08482171618749228
"Dawson County, Texas",165.4,181.69165,0.09849849087439537
"Kemper County, Mississippi",171.0,197.2873,0.15372685661092836
"Sherman County, Kansas",161.6,168.02847,0.03978015408657569
"Mackinac County, Michigan",160.3,175.06062,0.09208124247626513
"Benton County, Indiana",173.4,164.79646,0.04961670696254148
"Lee County, Illinois",194.2,181.07182,0.0676013227594377
"Latah County, Idaho",148.9,135.75456,0.08828366435238628
"Baker County, Florida",206.1,200.80043,0.02571358419285993
"Penobscot County, Maine",187.5,183.25243,0.022653727213541665
"Wayne County, Missouri",240.5,232.05109,0.03513061777221933
"DeKalb County, Alabama",170.6,175.86916,0.030886025110135218
"Saunders County, Nebraska",176.2,157.53314,0.10594130482495029
"Union County, Indiana",192.3,177.6229,0.07632400266713799
"Parmer County, Texas",142.1,168.64374,0.1867961843277182
"McDowell County, West Virginia",234.8,216.12202,0.07954844746110391
"Gallatin County, Kentucky",234.4,203.37563,0.1323565460309234
"Lee County, Arkansas",217.6,176.46596,0.18903512113234575
"Coryell County, Texas",184.5,183.4502,0.005689998306233062
"Medina County, Texas",155.6,151.23062,0.02808083973078001
"Nash County, North Carolina",189.0,185.22972,0.019948565770709324
"Cooke County, Texas",169.2,173.93333,0.02797478930606353
"Perry County, Illinois",174.6,180.70363,0.03495778087078504
"Golden Valley County, Montana",231.0,198.83038,0.13926240995332792
"Allegany County, New York",177.2,182.6833,0.030944152556477564
"St. Clair County, Illinois",191.2,187.59645,0.01884701461472765
"Kane County, Illinois",156.6,152.76978,0.024458650123722826
"Houghton County, Michigan",155.4,169.95491,0.09366094130193248
"McKenzie County, North Dakota",124.6,134.91304,0.08276918267361813
"Douglas County, Kansas",153.7,160.54057,0.044506005986448924
"Presque Isle County, Michigan",171.8,183.43805,0.06774184701051361
"King County, Washington",152.7,160.96121,0.05410093096400221
"Dewey County, Oklahoma",202.1,187.23544,0.07355050413045829
"Livingston County, Illinois",176.6,198.74869,0.12541725789434105
"Sunflower County, Mississippi",230.1,246.35146,0.07062779525630843
"Winston County, Alabama",203.4,194.98648,0.041364401608207375
"Lauderdale County, Tennessee",218.3,216.00464,0.010514710618987684
"Ellis County, Kansas",146.4,156.16011,0.06666742126798365
"Etowah County, Alabama",201.0,192.5353,0.04211296726815143
"Lewis County, Tennessee",217.1,224.75574,0.03526364488570938
"San Augustine County, Texas",182.2,189.55084,0.040344908261011315
"Lane County, Oregon",169.1,166.34044,0.016319107967040548
"St. Tammany Parish, Louisiana",177.7,180.96706,0.018385235083928385
"Harrison County, Iowa",178.1,167.37682,0.060208782729374265
"Rowan County, North Carolina",189.8,181.88367,0.04170881458278457
"Harrison County, Indiana",183.5,184.40504,0.0049321229191502045
"Lavaca County, Texas",148.2,151.53876,0.022528726884067218
"McKinley County, New Mexico",137.7,148.0034,0.07482500152477088
"Chesapeake city, Virginia",182.2,179.27211,0.016069648818048444
"Brunswick County, North Carolina",169.2,154.59021,0.08634627682661046
"Real County, Texas",166.8,155.89723,0.06536431621304525
"Vance County, North Carolina",198.5,210.35815,0.05973881257871536
"Cherokee County, South Carolina",187.8,195.57245,0.04138684095031277
"Elliott County, Kentucky",163.8,183.5757,0.12073076222551313
"Warren County, Missouri",177.6,187.09761,0.05347753645063524
"Cloud County, Kansas",178.6,170.79076,0.04372476917365094
"Lamar County, Alabama",202.2,199.6669,0.012527692211841562
"McCracken County, Kentucky",168.9,184.20145,0.09059471008409188
"Hardin County, Iowa",169.8,167.17906,0.015435442346004557
"Owen County, Kentucky",159.8,207.71182,0.2998236702738774
"Norton County, Kansas",109.9,140.29883,0.27660444153776154
"Pike County, Kentucky",238.4,239.71582,0.005519380505452996
"Cayuga County, New York",158.6,179.3957,0.13112046769708588
"Watonwan County, Minnesota",159.7,171.16351,0.07178154779958523
"Hidalgo County, New Mexico",166.3,181.5629,0.091779294819697
"Jefferson County, Washington",154.9,169.33109,0.09316388124646946
"Stanley County, South Dakota",159.7,171.21075,0.0720773600158501
"Crawford County, Wisconsin",176.4,189.57188,0.07467054509792195
"Henderson County, Illinois",178.2,175.42097,0.015594979060351719
"Pointe Coupee Parish, Louisiana",188.2,178.64638,0.05076313728227113
"Petersburg city, Virginia",224.4,252.52965,0.12535493684112492
"Edmunds County, South Dakota",162.6,179.98907,0.1069438788870311
"Archuleta County, Colorado",105.2,144.15823,0.3703254148534042
"Evangeline Parish, Louisiana",211.4,193.86884,0.08292887677758398
"Dixon County, Nebraska",168.3,160.67879,0.04528349832771657
"Bay County, Michigan",182.3,181.09375,0.006616840373011581
"Coweta County, Georgia",169.3,163.02036,0.037091817929064595
"Scott County, Mississippi",211.0,209.93687,0.005038510001666173
"Ocean County, New Jersey",174.2,178.64812,0.02553454113335074
"Mifflin County, Pennsylvania",168.3,189.58554,0.126473801375427
"Taylor County, Florida",198.5,203.9083,0.02724581701629408
"Ottawa County, Ohio",185.3,173.2674,0.06493580669438079
"Stephens County, Texas",211.3,180.48657,0.1458278643368434
"Columbia County, Washington",194.4,182.42711,0.06158894668390724
"McLean County, Illinois",168.5,156.08624,0.0736721502920994
"Delta County, Texas",184.1,162.55896,0.11700727886508688
"Buchanan County, Missouri",189.9,188.76857,0.005958030825228769
"Harrison County, Ohio",201.4,200.56203,0.0041607399327752885
"Washington County, New York",198.4,180.34517,0.09100217203940117
"Wilkes County, North Carolina",183.5,187.37013,0.02109064003427282
"Polk County, Iowa",188.7,168.76033,0.10566862639006189
"Sanpete County, Utah",156.7,138.82976,0.11404111237760244
"Colonial Heights city, Virginia",159.3,186.94904,0.17356582325506112
"Lee County, Mississippi",249.7,202.43765,0.1892765214742065
"Fulton County, Ohio",181.2,170.81972,0.057286327774687784
"Nuckolls County, Nebraska",154.3,183.09203,0.18659770419206692
"Belmont County, Ohio",185.2,184.3996,0.00432182954660496
"Pulaski County, Georgia",127.1,164.8732,0.29719275737915524
"Bonneville County, Idaho",137.4,158.7204,0.15517029075122812
"Taylor County, West Virginia",172.2,177.1611,0.028810117856689237
"Magoffin County, Kentucky",221.5,257.16342,0.16100867553435383
"Lincoln County, Kentucky",199.1,218.91473,0.09952151625674915
"Iron County, Missouri",216.3,228.18968,0.0549684789960052
"Lynn County, Texas",154.4,157.62329,0.020876237147830275
"Pulaski County, Illinois",192.1,213.62321,0.11204172161207544
"Hampshire County, Massachusetts",164.4,159.13013,0.032055188849604656
"Marion County, Tennessee",220.2,210.71881,0.04305717059420408
"Chicot County, Arkansas",229.0,188.70314,0.17596881983061544
"Forsyth County, Georgia",129.9,163.5919,0.259368003745369
"Pender County, North Carolina",169.8,178.55011,0.051531860207781145
"Richland County, Wisconsin",168.7,171.56502,0.016982914642533042
"Clermont County, Ohio",178.7,178.28162,0.0023412635090234394
"Storey County, Nevada",132.6,157.63759,0.1888204261008791
"Otter Tail County, Minnesota",156.9,161.04941,0.026446194767268127
"Taylor County, Wisconsin",131.8,165.53723,0.2559729244712632
"Benton County, Arkansas",166.2,147.78772,0.1107838764948104
"Fleming County, Kentucky",191.3,210.88539,0.10238050828725327
"Alachua County, Florida",182.4,153.73784,0.15713904196755932
"Tioga County, New York",160.5,179.70027,0.11962786047629478
"Trinity County, California",189.4,191.85553,0.012964782392588407
"Dougherty County, Georgia",194.2,220.14583,0.1336036469983024
"Price County, Wisconsin",170.1,184.8158,0.08651261551109644
"Sioux County, Iowa",140.7,148.83548,0.057821462234030827
"Powell County, Montana",161.0,169.44409,0.05244777513586957
"Menifee County, Kentucky",229.5,237.7624,0.03600176642922794
"Putnam County, Illinois",198.1,197.26645,0.004207728548160623
"Phelps County, Missouri",163.8,172.46866,0.05292221274276931
"Lewis County, Missouri",212.0,201.1381,0.05123534292544959
"Glenn County, California",165.2,158.63716,0.03972662678642359
"Grayson County, Virginia",196.0,199.29315,0.01680179518096301
"Comanche County, Texas",197.7,198.30017,0.003035765798874615
"Douglas County, Washington",157.4,161.03905,0.023119741049624724
"Hopkins County, Texas",181.2,182.69742,0.008263897422133756
"Douglas County, Illinois",177.5,170.13348,0.04150149922975352
"Bayfield County, Wisconsin",171.7,154.60995,0.09953433410608978
"Chattooga County, Georgia",203.9,199.6639,0.020775406310346703
"Upton County, Texas",166.7,155.2876,0.06846072191811631
"Caledonia County, Vermont",184.3,193.43431,0.0495621861806073
"Bledsoe County, Tennessee",171.4,183.79137,0.07229502087017754
"McDowell County, North Carolina",181.8,184.58638,0.015326622689124318
"Shelby County, Indiana",184.1,196.54918,0.06762183094594483
"Addison County, Vermont",173.3,158.82013,0.08355378306675569
"Colorado County, Texas",177.4,148.85522,0.1609062874330609
"Trumbull County, Ohio",187.0,191.53123,0.02423120182465742
"Anoka County, Minnesota",167.9,162.08319,0.034644485300960426
"Macon County, Missouri",141.8,175.54666,0.23798773890658048
