Geography,Actual,Predict,Deviation
"Nash County, North Carolina",189.0,181.47820549960412,0.03979785449944912
"Cooke County, Texas",169.2,169.38656841297325,0.0011026501948774147
"Perry County, Illinois",174.6,194.9447124656074,0.11652183542730479
"Golden Valley County, Montana",231.0,190.90896512874312,0.17355426351193454
"Allegany County, New York",177.2,191.18172582667822,0.0789036446200803
"St. Clair County, Illinois",191.2,187.8100278896477,0.017729979656654234
"Kane County, Illinois",156.6,147.81783935073435,0.05608020848828639
"Houghton County, Michigan",155.4,157.1139063924188,0.011028998664213684
"McKenzie County, North Dakota",124.6,136.02913910297974,0.09172663806564806
"Douglas County, Kansas",153.7,155.67876765131274,0.012874220242763506
"Presque Isle County, Michigan",171.8,173.1585019376012,0.007907461802102302
"King County, Washington",152.7,145.9104057717251,0.044463616426161715
"Dewey County, Oklahoma",202.1,177.117237886684,0.12361584420245424
"Livingston County, Illinois",176.6,195.55218580582738,0.10731702041804861
"Sunflower County, Mississippi",230.1,208.1866375776267,0.09523408267002736
"Winston County, Alabama",203.4,188.29739925878084,0.07425074110727219
"Lauderdale County, Tennessee",218.3,221.44517044381521,0.01440756043891527
"Ellis County, Kansas",146.4,154.883872155189,0.05794994641522544
"Etowah County, Alabama",201.0,190.11620714986518,0.054148223134999125
"Lewis County, Tennessee",217.1,219.38289513494374,0.010515408267820098
"San Augustine County, Texas",182.2,186.92908764090004,0.02595547552634494
"Lane County, Oregon",169.1,168.43960630628533,0.003905344137875027
"St. Tammany Parish, Louisiana",177.7,172.4235927310172,0.029692781479925608
"Harrison County, Iowa",178.1,179.2526647716576,0.006472008824579518
"Rowan County, North Carolina",189.8,194.37296120010566,0.02409357850424474
"Harrison County, Indiana",183.5,181.74841935904772,0.009545398588295825
"Lavaca County, Texas",148.2,162.22289765811848,0.09462144168770915
"McKinley County, New Mexico",137.7,196.38480859326114,0.42617871164314564
"Chesapeake city, Virginia",182.2,166.75263431061052,0.084782468108614
"Brunswick County, North Carolina",169.2,164.08919253936915,0.03020571785242812
"Real County, Texas",166.8,134.98649638380192,0.1907284389460317
"Vance County, North Carolina",198.5,203.97563259030863,0.027585050832789094
"Cherokee County, South Carolina",187.8,198.64401670188983,0.05774236795468484
"Elliott County, Kentucky",163.8,188.51126291335947,0.15086241094847044
"Warren County, Missouri",177.6,179.39786008660326,0.010123086073216582
"Cloud County, Kansas",178.6,168.29047230898186,0.057724119210627846
"Lamar County, Alabama",202.2,200.08644244655267,0.01045280689143087
"McCracken County, Kentucky",168.9,189.36630800284968,0.12117411487773636
"Hardin County, Iowa",169.8,178.76557021072944,0.052800766847640894
"Owen County, Kentucky",159.8,210.37232453299927,0.31647261910512675
"Norton County, Kansas",109.9,150.15500880658868,0.36628761425467404
"Pike County, Kentucky",238.4,219.66686033658095,0.0785786059707175
"Cayuga County, New York",158.6,178.94900887033893,0.12830396513454562
"Watonwan County, Minnesota",159.7,174.30167427772056,0.09143189904646573
"Hidalgo County, New Mexico",166.3,173.9964660252101,0.046280613500962714
"Jefferson County, Washington",154.9,160.75610292483884,0.03780569996668067
"Stanley County, South Dakota",159.7,196.15403326310457,0.2282657060933286
"Crawford County, Wisconsin",176.4,189.05285898850835,0.07172822555843732
"Henderson County, Illinois",178.2,170.48122993796085,0.04331520798001763
"Pointe Coupee Parish, Louisiana",188.2,197.01467289398275,0.04683673163646525
"Petersburg city, Virginia",224.4,245.42930208335605,0.09371346739463478
"Edmunds County, South Dakota",162.6,161.46243572187043,0.006996090271399506
"Archuleta County, Colorado",105.2,147.86761486360342,0.40558569261980437
"Evangeline Parish, Louisiana",211.4,196.70704602702884,0.06950309353344923
"Dixon County, Nebraska",168.3,171.5214950301367,0.019141384611626143
"Bay County, Michigan",182.3,181.60934039169473,0.003788588087247843
"Coweta County, Georgia",169.3,171.91616234306701,0.015452819510141779
"Scott County, Mississippi",211.0,218.81102756930466,0.037019088006183205
"Ocean County, New Jersey",174.2,189.90877336028774,0.09017665534034301
"Mifflin County, Pennsylvania",168.3,198.64942394532403,0.18032931637150337
"Taylor County, Florida",198.5,183.46728090885307,0.07573158232315834
"Ottawa County, Ohio",185.3,176.82108583723095,0.04575776666362147
"Stephens County, Texas",211.3,178.24683846154323,0.1564276457096866
"Columbia County, Washington",194.4,172.262808518242,0.11387444177859057
"McLean County, Illinois",168.5,153.7105212624976,0.08777138716618639
"Delta County, Texas",184.1,162.56492617532143,0.11697487139966628
"Buchanan County, Missouri",189.9,186.68154223073958,0.0169481715074272
"Harrison County, Ohio",201.4,192.33839503588175,0.04499307330743922
"Washington County, New York",198.4,195.67212804346974,0.013749354619608191
"Wilkes County, North Carolina",183.5,187.322131302466,0.02082905341943327
"Polk County, Iowa",188.7,164.94597950658402,0.12588246154433474
"Sanpete County, Utah",156.7,147.53953269870738,0.05845862987423493
"Colonial Heights city, Virginia",159.3,191.79363568752706,0.20397762515710635
"Lee County, Mississippi",249.7,195.29626620831698,0.21787638683092916
"Fulton County, Ohio",181.2,155.62299029307064,0.14115347520380433
"Nuckolls County, Nebraska",154.3,166.1734734324429,0.07695057312017428
"Belmont County, Ohio",185.2,185.5946485913796,0.0021309319188964415
"Pulaski County, Georgia",127.1,176.85490560959664,0.3914626719873851
"Bonneville County, Idaho",137.4,156.3110281295019,0.1376348481040894
"Taylor County, West Virginia",172.2,177.72478542343015,0.032083539044309876
"Magoffin County, Kentucky",221.5,234.14545878087824,0.05709010736288146
"Lincoln County, Kentucky",199.1,218.35249666435095,0.09669762262356081
"Iron County, Missouri",216.3,218.25328133683558,0.009030426892443703
"Lynn County, Texas",154.4,160.06333294234582,0.036679617502239754
"Pulaski County, Illinois",192.1,219.2596621547722,0.14138293677653413
"Hampshire County, Massachusetts",164.4,149.6051894976404,0.089992764612893
"Marion County, Tennessee",220.2,208.80955795612545,0.051727711370910735
"Chicot County, Arkansas",229.0,195.3679644766481,0.14686478394476812
"Forsyth County, Georgia",129.9,141.8786715055297,0.0922145612434926
"Pender County, North Carolina",169.8,176.84469203019438,0.041488174500555766
"Richland County, Wisconsin",168.7,175.79108722666666,0.04203371207271294
"Clermont County, Ohio",178.7,177.90160629726944,0.0044677879279829335
"Storey County, Nevada",132.6,166.90630758551262,0.2587202683673652
"Otter Tail County, Minnesota",156.9,156.35185896327806,0.0034935693863731286
"Taylor County, Wisconsin",131.8,178.29650766289984,0.35278078651669065
"Benton County, Arkansas",166.2,161.2958203094198,0.02950769970264849
"Fleming County, Kentucky",191.3,209.465372735551,0.09495751560664395
"Alachua County, Florida",182.4,167.93398205091057,0.07930930893141136
"Tioga County, New York",160.5,184.02970186602496,0.14660250383816179
"Trinity County, California",189.4,193.9571479665163,0.024060971312123983
"Dougherty County, Georgia",194.2,210.6709363483732,0.08481429633559844
"Price County, Wisconsin",170.1,186.98301408447767,0.09925346316565362
"Sioux County, Iowa",140.7,140.60671919860337,0.0006629765557684198
"Powell County, Montana",161.0,180.50970781795007,0.12117830942826133
"Menifee County, Kentucky",229.5,225.64084873932836,0.016815473902708662
"Putnam County, Illinois",198.1,184.4659832064442,0.06882391112345172
"Phelps County, Missouri",163.8,170.78948578437777,0.04267085338447962
"Lewis County, Missouri",212.0,185.5763684494842,0.12463977146469721
"Glenn County, California",165.2,181.7071551228764,0.09992224650651582
"Grayson County, Virginia",196.0,178.85936434052172,0.08745222275244019
"Comanche County, Texas",197.7,176.0247666480564,0.10963699216966907
"Douglas County, Washington",157.4,164.00619904046422,0.04197076899913735
"Hopkins County, Texas",181.2,177.35476442445196,0.02122094688492291
"Douglas County, Illinois",177.5,178.76523276497676,0.007128071915362019
"Bayfield County, Wisconsin",171.7,150.39595970902212,0.12407711293522346
"Chattooga County, Georgia",203.9,204.53411912455573,0.0031099515672178718
"Upton County, Texas",166.7,145.18216873405584,0.12908117136139266
"Caledonia County, Vermont",184.3,185.43934158234137,0.00618199447824937
"Bledsoe County, Tennessee",171.4,190.11866541035192,0.10921041662982449
"McDowell County, North Carolina",181.8,191.630603267163,0.054073725341930605
"Shelby County, Indiana",184.1,191.10241728724628,0.03803594398286957
"Addison County, Vermont",173.3,156.56304668383268,0.09657791873149064
"Colorado County, Texas",177.4,160.08031475019197,0.0976306947565278
"Trumbull County, Ohio",187.0,200.75481897681766,0.07355518169421209
"Anoka County, Minnesota",167.9,155.18898627229217,0.07570585900957616
"Macon County, Missouri",141.8,182.8599165740206,0.2895621761214427
