Geography,Actual,Predict,Deviation
"Bergen County, New Jersey",147.3,153.65346,0.04382268280215751
"Grant County, Minnesota",159.9,148.69696,0.04166435733148651
"White County, Arkansas",201.4,193.8557,0.055420724969161214
"Woods County, Oklahoma",125.3,153.65915,0.2708487666709273
"East Feliciana Parish, Louisiana",212.2,212.33392,0.02446254259229937
"Glades County, Florida",135.3,168.20699,0.06722079641450703
"Swift County, Minnesota",162.3,167.93605,0.05411452918014486
"Leon County, Florida",155.8,142.36237,0.03920037755611167
"Butler County, Iowa",156.6,150.27786,0.01084927184980647
"Brevard County, Florida",181.2,173.80511,0.03808155859806148
"Metcalfe County, Kentucky",218.0,212.51971,0.028413405112170297
"Merrimack County, New Hampshire",173.1,178.78618,0.028886218762411573
"Montgomery County, Tennessee",195.4,175.8524,0.12394614400248691
"Botetourt County, Virginia",148.7,154.59056,0.008490105162712333
"Middlesex County, New Jersey",156.7,160.67424,0.006334276814025679
"Southampton County, Virginia",181.8,181.14825,0.021456543237331607
"Newport County, Rhode Island",164.0,150.75201,0.07629040973942454
"Macon County, Alabama",214.8,219.64816,0.030495570802599747
"Bear Lake County, Idaho",143.2,156.4461,0.016091607802407117
"Luna County, New Mexico",181.8,205.89906,0.09803966694276843
"Monongalia County, West Virginia",155.9,164.8157,0.05919192585140711
"Pierce County, Wisconsin",149.8,155.02933,0.08704387425421387
"Essex County, New Jersey",161.8,157.04002,0.0066690527464463
"Luce County, Michigan",175.3,176.14232,0.11135949560797555
"Warren County, Virginia",202.5,184.00348,0.1185583797501929
"Starr County, Texas",136.5,157.26863,0.09642883971497253
"Hardin County, Texas",190.7,191.43886,0.0129876379324119
"Crittenden County, Kentucky",211.2,199.73912,0.10455819332238395
"Coffee County, Alabama",173.3,176.9346,0.012886958664301361
"York County, Virginia",152.3,131.52104,0.03925077522262796
"Berrien County, Michigan",179.0,177.85146,0.026243582784130588
"Clay County, Texas",167.3,170.86082,0.06175785554930334
"Faulk County, South Dakota",146.6,182.51003,0.13282113901427145
"Lunenburg County, Virginia",189.8,183.46078,0.015325500038074678
"Kitsap County, Washington",164.9,156.19485,0.017146067159547418
"Palm Beach County, Florida",144.3,154.10931,0.06186706162292092
"Saline County, Missouri",205.8,185.00351,0.03641948199480691
"Pike County, Ohio",217.9,207.52571,0.038818275343119005
"Pope County, Arkansas",207.1,199.82338,0.07288341807720453
"Prentiss County, Mississippi",203.2,202.7573,0.00229281327855863
"Greene County, Ohio",159.2,177.95029,0.09535150192490782
"Ramsey County, Minnesota",166.5,160.03085,0.0005947720181118619
"Blanco County, Texas",154.0,144.48192,0.053832016982041396
"Grant Parish, Louisiana",222.7,210.90788,0.10597960082843366
"Manassas city, Virginia",155.2,155.553,0.023050917792565972
"Gregory County, South Dakota",169.4,194.09853,0.05398482105385733
"Kalamazoo County, Michigan",171.0,170.2449,0.027232030678910817
"Gilmer County, West Virginia",209.9,206.11568,0.07013441052193756
"Beltrami County, Minnesota",162.6,181.09077,0.09036876120103979
"Clay County, Minnesota",161.0,166.01744,0.046220767572059396
"Spokane County, Washington",171.0,174.7854,0.016776904725191884
"Dunn County, Wisconsin",155.6,161.10376,0.018807771579771888
"Laurens County, South Carolina",202.6,207.02187,0.010607991496290384
"Dorchester County, Maryland",185.4,189.14775,0.02179203630136701
"Clay County, Nebraska",148.9,167.4628,0.1332059082687101
"New Castle County, Delaware",177.2,176.118,0.029336158631886575
"Auglaize County, Ohio",189.7,170.14427,0.030694876084154197
"Alcona County, Michigan",177.0,190.37628,0.05114289192156603
"Sevier County, Tennessee",185.2,200.13666,0.03975242466442535
"Kiowa County, Colorado",200.9,170.41034,0.1900630208495365
"Robeson County, North Carolina",193.0,189.53635,0.1193087879240204
"Wilson County, North Carolina",199.1,177.48746,0.05110495704792658
"Laclede County, Missouri",183.2,190.43867,0.047577004245275036
"Crawford County, Iowa",148.6,174.91565,0.2203032749016866
"Washington County, Minnesota",152.1,154.39195,0.028437186196632526
"Richardson County, Nebraska",192.2,182.20808,0.0259580582411306
"Crisp County, Georgia",164.9,196.91252,0.10015304685723352
"Elmore County, Idaho",180.0,181.85568,0.006904008653428819
"Des Moines County, Iowa",170.1,179.91211,0.0951482289542457
"Stewart County, Tennessee",230.1,210.64886,0.08225658405143142
"Santa Fe County, New Mexico",126.1,139.61403,0.1437265878627454
"Quitman County, Mississippi",254.5,199.27951,0.14797086284764857
"James City County, Virginia",149.0,150.30257,0.007966111970427852
"Caldwell Parish, Louisiana",200.1,201.83563,0.016104420324017706
"Divide County, North Dakota",93.8,141.52563,0.2604207118182803
"Dunklin County, Missouri",230.0,219.64711,0.06474264393682065
"Fremont County, Wyoming",169.0,167.59113,0.030519564476238905
"Lee County, Georgia",192.8,184.1351,0.13496001627435333
"St. Landry Parish, Louisiana",217.8,197.18121,0.04075923811086724
"Madison County, Illinois",189.2,182.19725,0.08001179926995237
"Tallapoosa County, Alabama",200.5,198.93938,0.02963918938006546
"Catoosa County, Georgia",161.0,163.12823,0.05511654682040955
"Martin County, Texas",153.2,140.46294,0.015610000172109506
"Deschutes County, Oregon",154.3,168.28441,0.09594932254536609
"Broome County, New York",163.6,176.62352,0.11769174888256421
"Franklin County, Arkansas",201.6,216.8879,0.07895502968439984
"Dawson County, Texas",165.4,185.17874,0.07910322306954727
"Kemper County, Mississippi",171.0,186.8409,0.1338028043334247
"Sherman County, Kansas",161.6,169.36496,0.10830222025956261
"Mackinac County, Michigan",160.3,184.11528,0.05940287513280755
"Benton County, Indiana",173.4,177.68315,0.03438688671987634
"Lee County, Illinois",194.2,177.59663,0.07441929857468133
"Latah County, Idaho",148.9,127.458755,0.09194751583224903
"Baker County, Florida",206.1,198.58691,0.0029093424479166943
"Penobscot County, Maine",187.5,205.12854,0.0028745930989583332
"Wayne County, Missouri",240.5,209.19609,0.02758059432253768
"DeKalb County, Alabama",170.6,171.21576,0.11025122657051403
"Saunders County, Nebraska",176.2,163.37317,0.08449404626644964
"Union County, Indiana",192.3,177.18768,0.06288992038197158
"Parmer County, Texas",142.1,171.41415,0.12365572323352837
"McDowell County, West Virginia",234.8,201.80621,0.00506755562413495
"Gallatin County, Kentucky",234.4,211.00507,0.09018643480112123
"Lee County, Arkansas",217.6,188.26855,0.0918925930471981
"Coryell County, Texas",184.5,194.58165,0.051322461466802166
"Medina County, Texas",155.6,149.86267,0.03376481710791898
"Nash County, North Carolina",189.0,187.90633,0.02137457630621693
"Cooke County, Texas",169.2,170.33337,0.01662430639244429
"Perry County, Illinois",174.6,179.83017,0.018615075949267937
"Golden Valley County, Montana",231.0,232.38603,0.09836396716889881
"Allegany County, New York",177.2,185.87347,0.05445904871680135
"St. Clair County, Illinois",191.2,186.49191,0.02454823130843025
"Kane County, Illinois",156.6,158.87709,0.01806026765669903
"Houghton County, Michigan",155.4,167.64728,0.03330221875754098
"McKenzie County, North Dakota",124.6,135.4132,0.09100831645641057
"Douglas County, Kansas",153.7,158.21089,0.01559462140889321
"Presque Isle County, Michigan",171.8,181.52017,0.003655607958472854
"King County, Washington",152.7,157.59126,0.07050457887580845
"Dewey County, Oklahoma",202.1,182.39638,0.14117932968479402
"Livingston County, Illinois",176.6,198.68845,0.12335637093670375
"Sunflower County, Mississippi",230.1,217.65498,0.005739678719001274
"Winston County, Alabama",203.4,193.68611,0.013922752297850574
"Lauderdale County, Tennessee",218.3,221.15192,0.03909715555481996
"Ellis County, Kansas",146.4,164.88205,0.004279923569309217
"Etowah County, Alabama",201.0,193.10732,0.02539753320798352
"Lewis County, Tennessee",217.1,215.28462,0.01472895555043756
"San Augustine County, Texas",182.2,184.83708,0.010586500952979276
"Lane County, Oregon",169.1,155.35132,0.06947591049582344
"St. Tammany Parish, Louisiana",177.7,175.92258,0.0682083499116312
"Harrison County, Iowa",178.1,179.24449,0.07700218958910897
"Rowan County, North Carolina",189.8,182.49823,0.035978648886163124
"Harrison County, Indiana",183.5,177.92683,0.014681616011367507
"Lavaca County, Texas",148.2,164.72382,0.0012994475371120877
"McKinley County, New Mexico",137.7,165.13397,0.06545719099633497
"Chesapeake city, Virginia",182.2,169.44467,0.03611695072915232
"Brunswick County, North Carolina",169.2,142.75691,0.09202548629003207
"Real County, Texas",166.8,149.25679,0.011435017025442213
"Vance County, North Carolina",198.5,210.27557,0.03736297069328558
"Cherokee County, South Carolina",187.8,197.15565,0.07478506394976364
"Elliott County, Kentucky",163.8,168.13329,0.026786049643715726
"Warren County, Missouri",177.6,185.67873,0.09798568863052509
"Cloud County, Kansas",178.6,173.17038,0.03155131409443236
"Lamar County, Alabama",202.2,199.11171,0.05111534352590263
"McCracken County, Kentucky",168.9,180.82092,0.05948114479837363
"Hardin County, Iowa",169.8,169.40532,0.01569236153286962
"Owen County, Kentucky",159.8,208.78473,0.23497419870541292
"Norton County, Kansas",109.9,139.77415,0.24351633365204156
"Pike County, Kentucky",238.4,243.0398,0.01845368762944371
"Cayuga County, New York",158.6,173.8098,0.03287762982247009
"Watonwan County, Minnesota",159.7,177.43706,0.09745586970931833
"Hidalgo County, New Mexico",166.3,182.81087,0.08155278649160959
"Jefferson County, Washington",154.9,169.28525,0.06853162495839045
"Stanley County, South Dakota",159.7,175.8909,0.2615321857450005
"Crawford County, Wisconsin",176.4,196.01706,0.0653588777226385
"Henderson County, Illinois",178.2,185.44513,0.04620606222270442
"Pointe Coupee Parish, Louisiana",188.2,208.186,0.013283513684328447
"Petersburg city, Virginia",224.4,228.23996,0.059586904053169534
"Edmunds County, South Dakota",162.6,181.48776,0.01700833216217908
"Archuleta County, Colorado",105.2,116.38673,0.05231571560123571
"Evangeline Parish, Louisiana",211.4,193.60536,0.09192181806465087
"Dixon County, Nebraska",168.3,166.1165,0.03570386191882049
"Bay County, Michigan",182.3,181.7107,0.0010519775792391724
"Coweta County, Georgia",169.3,169.58276,0.005920752645313355
"Scott County, Mississippi",211.0,211.4144,0.012974598961418839
"Ocean County, New Jersey",174.2,178.04785,0.03728713726477296
"Mifflin County, Pennsylvania",168.3,191.65132,0.15706146294632903
"Taylor County, Florida",198.5,191.65948,0.011928298911760076
"Ottawa County, Ohio",185.3,172.64735,0.10018229188625714
"Stephens County, Texas",211.3,192.39633,0.09480920404379146
"Columbia County, Washington",194.4,181.72334,0.008016955214763345
"McLean County, Illinois",168.5,165.95052,0.11948329121847182
"Delta County, Texas",184.1,183.16177,0.0623306697118159
"Buchanan County, Missouri",189.9,191.70119,0.0034240754796932295
"Harrison County, Ohio",201.4,209.12126,0.014606055342097477
"Washington County, New York",198.4,170.53305,0.055325600408738684
"Wilkes County, North Carolina",183.5,180.36429,0.04942808229202146
"Polk County, Iowa",188.7,167.18877,0.1035467086169349
"Sanpete County, Utah",156.7,151.22874,0.05488852261736193
"Colonial Heights city, Virginia",159.3,173.3553,0.1865302383413272
"Lee County, Mississippi",249.7,204.24855,0.19493920047807364
"Fulton County, Ohio",181.2,160.19728,0.049999582320122735
"Nuckolls County, Nebraska",154.3,184.74571,0.17045612050895162
"Belmont County, Ohio",185.2,170.88603,0.03356045420174974
"Pulaski County, Georgia",127.1,156.50262,0.21525810235696555
"Bonneville County, Idaho",137.4,141.41054,0.13630825081593426
"Taylor County, West Virginia",172.2,189.21722,0.019586826727642212
"Magoffin County, Kentucky",221.5,246.71205,0.1518158578980319
"Lincoln County, Kentucky",199.1,231.43842,0.12971123350977842
"Iron County, Missouri",216.3,208.85085,0.006765209520739477
"Lynn County, Texas",154.4,165.63264,0.042172229351774976
"Pulaski County, Illinois",192.1,227.27051,0.11119657056769752
"Hampshire County, Massachusetts",164.4,143.09457,0.09287603522159181
"Marion County, Tennessee",220.2,202.96712,0.10217285156249996
"Chicot County, Arkansas",229.0,215.86842,0.08334110709777566
"Forsyth County, Georgia",129.9,159.34415,0.2193110394789862
"Pender County, North Carolina",169.8,181.29724,0.04699196607681824
"Richland County, Wisconsin",168.7,171.89491,0.010090591077912043
"Clermont County, Ohio",178.7,178.45436,0.02748658661076519
"Storey County, Nevada",132.6,151.2986,0.05617736079933781
"Otter Tail County, Minnesota",156.9,157.13145,0.0018176923062559389
"Taylor County, Wisconsin",131.8,161.31963,0.23191115707837384
"Benton County, Arkansas",166.2,170.26102,0.0772013199458483
"Fleming County, Kentucky",191.3,214.2943,0.12823430493559684
"Alachua County, Florida",182.4,173.15369,0.06672753785785879
"Tioga County, New York",160.5,172.00923,0.09235607872128115
"Trinity County, California",189.4,177.19997,0.07166123516078739
"Dougherty County, Georgia",194.2,209.81361,0.040128163770838755
"Price County, Wisconsin",170.1,187.50049,0.0872298055084785
"Sioux County, Iowa",140.7,144.08214,0.019071946350835194
"Powell County, Montana",161.0,179.87862,0.020329445785617236
"Menifee County, Kentucky",229.5,254.44627,0.018750757952920753
"Putnam County, Illinois",198.1,194.07907,0.05506763718213652
"Phelps County, Missouri",163.8,166.67313,0.11101814242073023
"Lewis County, Missouri",212.0,195.11473,0.05589611125442217
"Glenn County, California",165.2,171.52814,0.02212735007519302
"Grayson County, Virginia",196.0,190.12177,0.03244944981166294
"Comanche County, Texas",197.7,209.3886,0.004186110238445188
"Douglas County, Washington",157.4,160.9353,0.0521534164797093
"Hopkins County, Texas",181.2,187.76755,0.005853514008174607
"Douglas County, Illinois",177.5,158.70227,0.013187462175396127
"Bayfield County, Wisconsin",171.7,171.45613,0.030922215972171603
"Chattooga County, Georgia",203.9,204.08855,0.006070932610003344
"Upton County, Texas",166.7,152.3607,0.0712789754060906
"Caledonia County, Vermont",184.3,189.99086,0.03420917844229002
"Bledsoe County, Tennessee",171.4,148.85254,0.0055109333407781175
"McDowell County, North Carolina",181.8,185.68484,0.01460380260438147
"Shelby County, Indiana",184.1,181.76123,0.057632835839896826
"Addison County, Vermont",173.3,163.84877,0.08591559355615269
"Colorado County, Texas",177.4,158.91724,0.08768844174424854
"Trumbull County, Ohio",187.0,192.52182,0.004733080532461564
"Anoka County, Minnesota",167.9,162.39993,0.048028324529342276
"Macon County, Missouri",141.8,169.02072,0.19569689665930218
