Geography,Actual,Predict,Deviation
"Dallas County, Alabama",217.4,244.22519,0.12339093472393914
"Newton County, Mississippi",185.3,188.0206,0.014682133649402932
"Torrance County, New Mexico",164.3,201.55096,0.22672528518240254
"Pawnee County, Kansas",182.5,166.77513,0.08616366451733733
"Stark County, North Dakota",131.8,167.63731,0.27190678181163447
"Bosque County, Texas",190.7,167.86122,0.11976286673583339
"Scott County, Arkansas",207.4,181.19691,0.12634081642790956
"New Madrid County, Missouri",229.7,206.24672,0.10210396447387213
"Dimmit County, Texas",148.0,157.86203,0.06663533803578969
"Red River Parish, Louisiana",172.2,167.25294,0.028728542704476924
"Schuyler County, Missouri",208.7,185.43102,0.11149489691112387
"Fayette County, Georgia",140.8,151.76793,0.0778972235592928
"Morgan County, Alabama",184.9,178.47858,0.034729168955347514
"Colbert County, Alabama",190.5,180.42218,0.052901941334481624
"Sherman County, Nebraska",187.4,156.99948,0.162222618990545
"Clay County, Kansas",169.2,179.5596,0.061226955260509086
"Tattnall County, Georgia",216.4,204.38524,0.05552107833890512
"Maries County, Missouri",187.4,174.36502,0.06955698638232059
"Vermilion County, Illinois",203.1,198.72801,0.021526282201078568
"Roberts County, South Dakota",179.9,185.83759,0.03300492189671342
"Hot Springs County, Wyoming",163.0,165.32019,0.01423429711464724
"Mingo County, West Virginia",240.8,236.91953,0.016114928793669585
"Boone County, Arkansas",198.2,196.0931,0.010630202461804622
"San Benito County, California",150.4,163.38722,0.08635121203483415
"Park County, Colorado",137.9,137.36594,0.0038728333626042834
"Randolph County, West Virginia",168.6,187.57191,0.11252618429923825
"Essex County, Vermont",171.3,206.01299,0.20264439713655677
"Santa Rosa County, Florida",190.7,170.21095,0.1074412545422702
"Logan County, West Virginia",240.1,228.8654,0.0467913276897972
"Sumter County, Alabama",216.2,214.20259,0.009238709794714044
"Grady County, Oklahoma",193.7,170.43954,0.12008495261882093
"Buena Vista city, Virginia",240.8,219.61671,0.08797045482749563
"Jackson County, Michigan",193.8,178.03769,0.08133287301865653
"Marshall County, Indiana",163.7,181.36803,0.10792930197555559
"Carroll County, Indiana",166.3,180.65442,0.08631640977337636
"Gibson County, Tennessee",214.7,207.02095,0.035766416779772596
"Cherokee County, Iowa",135.4,161.84608,0.19531820232442065
"Carteret County, North Carolina",191.5,173.58731,0.09353884704430483
"Hancock County, Illinois",170.0,166.56415,0.020210894416360294
"Muhlenberg County, Kentucky",207.1,209.05473,0.009438596216162208
"Midland County, Texas",148.3,162.00916,0.09244204499957848
"Henry County, Alabama",194.1,206.2845,0.06277434375100628
"Bergen County, New Jersey",147.3,156.73813,0.06407419322545392
"Grant County, Minnesota",159.9,150.53824,0.058547601467225645
"White County, Arkansas",201.4,192.2547,0.045408640977997794
"Woods County, Oklahoma",125.3,162.94696,0.30045459257157825
"East Feliciana Parish, Louisiana",212.2,204.88782,0.03445891902538873
"Glades County, Florida",135.3,158.25896,0.16968926023044845
"Swift County, Minnesota",162.3,170.66566,0.05154445269779144
"Leon County, Florida",155.8,153.07004,0.017522221811316664
"Butler County, Iowa",156.6,175.5762,0.12117626048900466
"Brevard County, Florida",181.2,167.32881,0.07655181211088398
"Metcalfe County, Kentucky",218.0,209.54805,0.03877041318001003
"Merrimack County, New Hampshire",173.1,177.29796,0.024251637053861602
"Montgomery County, Tennessee",195.4,171.2186,0.12375333975379033
"Botetourt County, Virginia",148.7,143.00793,0.03827885292325144
"Middlesex County, New Jersey",156.7,158.77823,0.013262468154215931
"Southampton County, Virginia",181.8,169.7148,0.06647525867088667
"Newport County, Rhode Island",164.0,155.3131,0.052968932361137575
"Macon County, Alabama",214.8,224.31555,0.044299589189071176
"Bear Lake County, Idaho",143.2,145.80788,0.018211428679567557
"Luna County, New Mexico",181.8,199.57426,0.09776823171819128
"Monongalia County, West Virginia",155.9,174.96872,0.12231378757166048
"Pierce County, Wisconsin",149.8,134.39413,0.10284289371505764
"Essex County, New Jersey",161.8,174.25383,0.07697051888785338
"Luce County, Michigan",175.3,172.57411,0.015549846329283792
"Warren County, Virginia",202.5,178.88936,0.11659576039255401
"Starr County, Texas",136.5,121.034836,0.11329790611406822
"Hardin County, Texas",190.7,194.98546,0.022472251568030673
"Crittenden County, Kentucky",211.2,197.67168,0.06405456138379641
"Coffee County, Alabama",173.3,182.73224,0.054427228906700736
"York County, Virginia",152.3,147.90598,0.02885111397375664
"Berrien County, Michigan",179.0,180.11667,0.006238372632245112
"Clay County, Texas",167.3,169.27504,0.011805377602220868
"Faulk County, South Dakota",146.6,164.1688,0.11984169662080069
"Lunenburg County, Virginia",189.8,179.14024,0.05616310047274275
"Kitsap County, Washington",164.9,171.7015,0.04124625572079666
"Palm Beach County, Florida",144.3,162.0075,0.12271314846998432
"Saline County, Missouri",205.8,201.5948,0.02043341663534839
"Pike County, Ohio",217.9,209.94128,0.036524625150585154
"Pope County, Arkansas",207.1,180.20558,0.1298619909944999
"Prentiss County, Mississippi",203.2,196.48964,0.03302342872919994
"Greene County, Ohio",159.2,166.34738,0.04489561301379954
"Ramsey County, Minnesota",166.5,166.45975,0.0002417578711524024
"Blanco County, Texas",154.0,138.48697,0.10073396757051542
"Grant Parish, Louisiana",222.7,216.46365,0.028003351753690453
"Manassas city, Virginia",155.2,163.79147,0.05535743162804051
"Gregory County, South Dakota",169.4,190.91354,0.12699848701990477
"Kalamazoo County, Michigan",171.0,172.83759,0.010746113738121345
"Gilmer County, West Virginia",209.9,204.76532,0.024462506792669154
"Beltrami County, Minnesota",162.6,186.94884,0.1497468467421491
"Clay County, Minnesota",161.0,160.67586,0.0020133071804638975
"Spokane County, Washington",171.0,178.48077,0.04374721594024123
"Dunn County, Wisconsin",155.6,158.81538,0.020664421022704486
"Laurens County, South Carolina",202.6,207.21297,0.02276883967890088
"Dorchester County, Maryland",185.4,190.29724,0.026414461763416906
"Clay County, Nebraska",148.9,166.7833,0.12010271778196352
"New Castle County, Delaware",177.2,182.13919,0.02787353653401883
"Auglaize County, Ohio",189.7,181.9348,0.04093411073096495
"Alcona County, Michigan",177.0,183.07088,0.034298740537826625
"Sevier County, Tennessee",185.2,185.04686,0.0008268912461611833
"Kiowa County, Colorado",200.9,152.40933,0.24136718628476544
"Robeson County, North Carolina",193.0,153.5138,0.2045917412159974
"Wilson County, North Carolina",199.1,180.23357,0.09475858219899702
"Laclede County, Missouri",183.2,193.68317,0.057222524584641166
"Crawford County, Iowa",148.6,173.20074,0.1655500984448604
"Washington County, Minnesota",152.1,152.69206,0.00389258631117484
"Richardson County, Nebraska",192.2,193.31522,0.0058023728639601275
"Crisp County, Georgia",164.9,189.66757,0.15019752590348312
"Elmore County, Idaho",180.0,179.72278,0.0015401204427083334
"Des Moines County, Iowa",170.1,183.78275,0.08043942011362805
"Stewart County, Tennessee",230.1,209.01329,0.0916415019327534
"Santa Fe County, New Mexico",126.1,132.63963,0.05186069134584412
"Quitman County, Mississippi",254.5,217.19148,0.14659535346190447
"James City County, Virginia",149.0,154.08073,0.03409888760355495
"Caldwell Parish, Louisiana",200.1,196.02458,0.020366907000601234
"Divide County, North Dakota",93.8,117.30646,0.25060189253231613
"Dunklin County, Missouri",230.0,212.75108,0.07499528967815897
"Fremont County, Wyoming",169.0,165.7689,0.01911890154054179
"Lee County, Georgia",192.8,175.22388,0.0911624639360737
"St. Landry Parish, Louisiana",217.8,197.7895,0.09187555094176858
"Madison County, Illinois",189.2,188.53032,0.003539539038756877
"Tallapoosa County, Alabama",200.5,191.61765,0.04430102112881858
"Catoosa County, Georgia",161.0,175.09587,0.08755199361291731
"Martin County, Texas",153.2,154.8394,0.010701052513819836
"Deschutes County, Oregon",154.3,167.00456,0.08233676200861746
"Broome County, New York",163.6,184.67226,0.12880352365358538
"Franklin County, Arkansas",201.6,208.39368,0.03369879344153029
"Dawson County, Texas",165.4,179.21864,0.0835468149242839
"Kemper County, Mississippi",171.0,193.5542,0.13189590186403508
"Sherman County, Kansas",161.6,174.32686,0.07875531262690481
"Mackinac County, Michigan",160.3,170.59636,0.06423181068577465
"Benton County, Indiana",173.4,167.7059,0.0328379348350094
"Lee County, Illinois",194.2,186.12271,0.04159263037260229
"Latah County, Idaho",148.9,137.72226,0.07506877420091088
"Baker County, Florida",206.1,196.24318,0.04782542784430341
"Penobscot County, Maine",187.5,189.5329,0.010842122395833334
"Wayne County, Missouri",240.5,223.14833,0.0721483131456276
"DeKalb County, Alabama",170.6,186.65393,0.09410275887492676
"Saunders County, Nebraska",176.2,161.12894,0.08553384354382443
"Union County, Indiana",192.3,159.4634,0.1707571806290221
"Parmer County, Texas",142.1,169.54881,0.19316546703878215
"McDowell County, West Virginia",234.8,199.9859,0.14827129097569744
"Gallatin County, Kentucky",234.4,201.12988,0.14193736001493176
"Lee County, Arkansas",217.6,189.4967,0.1291511760038488
"Coryell County, Texas",184.5,193.87607,0.050818797372544036
"Medina County, Texas",155.6,161.7233,0.03935280924897578
"Nash County, North Carolina",189.0,176.54044,0.06592362015335648
"Cooke County, Texas",169.2,171.54228,0.013843274849244675
"Perry County, Illinois",174.6,183.17015,0.049084483143390284
"Golden Valley County, Montana",231.0,194.47318,0.15812478333840638
"Allegany County, New York",177.2,184.85541,0.043202075140201815
"St. Clair County, Illinois",191.2,187.04172,0.021748339281920052
"Kane County, Illinois",156.6,157.42401,0.005261885252035477
"Houghton County, Michigan",155.4,156.50185,0.007090388117609761
"McKenzie County, North Dakota",124.6,109.002495,0.12518061948626225
"Douglas County, Kansas",153.7,154.71413,0.006598091001392804
"Presque Isle County, Michigan",171.8,183.66443,0.06905953848042776
"King County, Washington",152.7,167.6609,0.0979757952237333
"Dewey County, Oklahoma",202.1,173.27147,0.1426448831459132
"Livingston County, Illinois",176.6,196.51007,0.11274105776206828
"Sunflower County, Mississippi",230.1,237.01682,0.030060039919803914
"Winston County, Alabama",203.4,206.50873,0.015283815277009559
"Lauderdale County, Tennessee",218.3,221.80284,0.016045997189754586
"Ellis County, Kansas",146.4,155.88368,0.06477925034820052
"Etowah County, Alabama",201.0,190.4948,0.05226469277149409
"Lewis County, Tennessee",217.1,214.87086,0.010267780432224467
"San Augustine County, Texas",182.2,193.85396,0.06396244857235359
"Lane County, Oregon",169.1,167.11308,0.011749953366397439
"St. Tammany Parish, Louisiana",177.7,172.75555,0.02782468092730016
"Harrison County, Iowa",178.1,168.45857,0.0541349107934008
"Rowan County, North Carolina",189.8,187.01318,0.014682910464963178
"Harrison County, Indiana",183.5,184.00558,0.0027552300642881473
"Lavaca County, Texas",148.2,157.3311,0.06161336345389473
"McKinley County, New Mexico",137.7,142.84593,0.03737060280926615
"Chesapeake city, Virginia",182.2,175.95158,0.03429427078866796
"Brunswick County, North Carolina",169.2,139.70369,0.17432807579671797
"Real County, Texas",166.8,148.8272,0.10775063420942939
"Vance County, North Carolina",198.5,222.41786,0.12049300724673331
"Cherokee County, South Carolina",187.8,199.44467,0.062005706234607896
"Elliott County, Kentucky",163.8,175.486,0.07134305513822108
"Warren County, Missouri",177.6,188.15474,0.059429838850691544
"Cloud County, Kansas",178.6,178.77245,0.0009655413141710145
"Lamar County, Alabama",202.2,217.9539,0.07791247872523344
"McCracken County, Kentucky",168.9,185.05504,0.09564854027322932
"Hardin County, Iowa",169.8,177.44379,0.045016411196076196
"Owen County, Kentucky",159.8,201.19875,0.25906599328873
"Norton County, Kansas",109.9,126.35742,0.1497490616469517
"Pike County, Kentucky",238.4,218.854,0.08198823864828023
"Cayuga County, New York",158.6,169.42929,0.06828052188830001
"Watonwan County, Minnesota",159.7,176.32439,0.10409759922780025
"Hidalgo County, New Mexico",166.3,155.61266,0.06426545015244482
"Jefferson County, Washington",154.9,167.74892,0.08294975226582671
"Stanley County, South Dakota",159.7,181.56053,0.13688498194246054
"Crawford County, Wisconsin",176.4,180.99173,0.02603021392476258
"Henderson County, Illinois",178.2,183.58418,0.030214269019404175
"Pointe Coupee Parish, Louisiana",188.2,201.77342,0.07212232859304436
"Petersburg city, Virginia",224.4,224.29103,0.0004856021221521532
"Edmunds County, South Dakota",162.6,178.18898,0.0958731863624789
"Archuleta County, Colorado",105.2,135.55403,0.2885364198865999
"Evangeline Parish, Louisiana",211.4,195.45065,0.0754462957607764
"Dixon County, Nebraska",168.3,177.86224,0.05681665865920225
"Bay County, Michigan",182.3,179.625,0.014673614920460841
"Coweta County, Georgia",169.3,173.87177,0.027003928746123677
"Scott County, Mississippi",211.0,221.51228,0.049821247986707645
"Ocean County, New Jersey",174.2,180.12573,0.03401683365025839
"Mifflin County, Pennsylvania",168.3,189.7089,0.12720673097008683
"Taylor County, Florida",198.5,200.37392,0.009440386025070843
"Ottawa County, Ohio",185.3,173.25308,0.0650130476233642
"Stephens County, Texas",211.3,186.28024,0.11840869417926235
"Columbia County, Washington",194.4,200.3264,0.03048560060100788
"McLean County, Illinois",168.5,162.74487,0.034155056101632046
"Delta County, Texas",184.1,169.34926,0.08012352839298442
"Buchanan County, Missouri",189.9,186.8118,0.016262253313832967
"Harrison County, Ohio",201.4,198.26091,0.01558634541122303
"Washington County, New York",198.4,190.62022,0.039212580650083505
"Wilkes County, North Carolina",183.5,191.04366,0.041109838667617506
"Polk County, Iowa",188.7,169.83994,0.09994734868715217
"Sanpete County, Utah",156.7,139.99727,0.10659049982924172
"Colonial Heights city, Virginia",159.3,194.81485,0.22294318803211308
"Lee County, Mississippi",249.7,199.67072,0.20035756775317878
"Fulton County, Ohio",181.2,175.2047,0.03308666305036728
"Nuckolls County, Nebraska",154.3,170.58035,0.10551103553598906
"Belmont County, Ohio",185.2,175.4816,0.05247517332402465
"Pulaski County, Georgia",127.1,171.22517,0.3471689531880041
"Bonneville County, Idaho",137.4,144.26978,0.049998365288391515
"Taylor County, West Virginia",172.2,170.56035,0.009521785651903607
"Magoffin County, Kentucky",221.5,242.29071,0.09386325259240971
"Lincoln County, Kentucky",199.1,219.97018,0.10482262343632286
"Iron County, Missouri",216.3,226.97665,0.04936039783973353
"Lynn County, Texas",154.4,165.55171,0.07222611422365807
"Pulaski County, Illinois",192.1,227.04855,0.18192896130555378
"Hampshire County, Massachusetts",164.4,155.67438,0.05307556300847783
"Marion County, Tennessee",220.2,208.35213,0.053805054154426324
"Chicot County, Arkansas",229.0,211.1035,0.07815065342265966
"Forsyth County, Georgia",129.9,148.23215,0.1411250748021314
"Pender County, North Carolina",169.8,183.04416,0.07799858030357398
"Richland County, Wisconsin",168.7,179.13768,0.06187125105934173
"Clermont County, Ohio",178.7,175.13696,0.019938651983072125
"Storey County, Nevada",132.6,147.31119,0.11094410063454473
"Otter Tail County, Minnesota",156.9,162.83282,0.037812776972793144
"Taylor County, Wisconsin",131.8,152.26694,0.15528783957404677
"Benton County, Arkansas",166.2,153.82027,0.07448696315503717
"Fleming County, Kentucky",191.3,214.6528,0.12207423687230456
"Alachua County, Florida",182.4,166.15007,0.08908952746474955
"Tioga County, New York",160.5,175.1725,0.09141744928567952
"Trinity County, California",189.4,171.75891,0.0931419686757524
"Dougherty County, Georgia",194.2,227.53821,0.17166945421118698
"Price County, Wisconsin",170.1,177.24658,0.04201400371105236
"Sioux County, Iowa",140.7,150.92532,0.07267465164412322
"Powell County, Montana",161.0,163.70331,0.016790733574340064
"Menifee County, Kentucky",229.5,235.27284,0.025153997417109206
"Putnam County, Illinois",198.1,189.1557,0.045150425625473216
"Phelps County, Missouri",163.8,165.42969,0.009949252136752067
"Lewis County, Missouri",212.0,188.26923,0.11193761285745872
"Glenn County, California",165.2,164.22665,0.005891924620251899
"Grayson County, Virginia",196.0,202.99425,0.03568493590062978
"Comanche County, Texas",197.7,189.85251,0.03969393755729952
"Douglas County, Washington",157.4,170.30527,0.08199026260472915
"Hopkins County, Texas",181.2,186.26717,0.027964493033638654
"Douglas County, Illinois",177.5,169.5565,0.04475209410761444
"Bayfield County, Wisconsin",171.7,156.5044,0.08850090546738491
"Chattooga County, Georgia",203.9,200.17256,0.018280717775832237
"Upton County, Texas",166.7,152.89774,0.08279702702037711
"Caledonia County, Vermont",184.3,184.15152,0.0008056441921290633
"Bledsoe County, Tennessee",171.4,177.46304,0.03537364768314247
"McDowell County, North Carolina",181.8,186.01044,0.023159719536406703
"Shelby County, Indiana",184.1,183.15077,0.005156045112837761
"Addison County, Vermont",173.3,162.9721,0.05959545912525251
"Colorado County, Texas",177.4,164.97021,0.07006643267333712
"Trumbull County, Ohio",187.0,191.4727,0.023918192654369987
"Anoka County, Minnesota",167.9,157.83995,0.05991691148586401
"Macon County, Missouri",141.8,173.35889,0.22255914470204505
