Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,City,State,Region,Division,TARGET_deathRate
"Rappahannock County, Virginia",0.03202697008006743,0.04282982791586998,0.801580806770324,0.04297275816504551,0.20573355817875214,0.0,0.8575999999999998,8,0.8983050847457625,0.8264208909370202,0.7464892091130458,0.8859934853420195,0.3488681757656458,0.8166089965397924,1.0,0.23343848580441645,0.3943355119825708,0.7357293868921774,0.6644182124789206,0.16025641025641024,0.6542857142857141,0.6426592797783934,0.48753462603878106,0.43562231759656644,0.3186646433990895,0.9151818594971814,0.16885608699663468,0.30124706115776767,0.06126962851606666,0.8170478601803499,0.5528165601792809,0.2966017815902342,1231,46,2,6,0.5407490104536691
"West Carroll Parish, Louisiana",0.049726085124315214,0.08260038240917783,0.22592363425879725,0.06866192417758989,0.6509274873524453,0.0,0.5567999999999999,9,0.5220338983050845,0.58678955453149,0.8198739117382169,0.510314875135722,0.8788282290279628,0.6591695501730104,1.0,0.06940063091482651,0.7952069716775598,0.18181818181818177,0.4317032040472175,0.7371794871794872,0.33714285714285713,0.30286241920590956,0.2751615881809787,0.4721030042918455,0.41274658573596357,0.7950570397138881,0.675256117195727,0.03257329197890946,0.12443426604574635,0.5277060739354034,0.6120051884628674,0.44836687561860766,1596,18,2,8,0.6546906187624751
"Aitkin County, Minnesota",1.0,0.14378585086042064,0.35999281451468035,0.09759258393475674,0.39460370994940985,0.0,0.9855999999999997,2,1.0,0.9554531490015362,0.676440174789019,0.8273615635179152,0.5166444740346205,0.7335640138408304,1.0,0.5047318611987383,0.7058823529411764,0.35095137420718814,0.5092748735244519,0.44230769230769235,0.6285714285714286,0.4579870729455218,0.3508771929824561,0.8648068669527895,0.597875569044006,0.9451613921285054,0.014774195040764436,0.11542161614228418,0.016247265159070948,0.6934723282992554,0.8392187228873298,0.34444077862091715,7,23,0,7,0.6827008277681926
"Lawrence County, Mississippi",0.06405394016013485,0.09177820267686423,0.3159817169317978,0.07738246099257623,0.6441821247892076,0.0,0.5887999999999999,1,0.5966101694915253,0.5775729646697388,0.8699089362553788,0.6188925081433225,0.548601864181092,0.7474048442906573,0.7733852941974022,0.17665615141955837,0.6078431372549019,0.2536997885835095,0.4991568296795953,0.6666666666666667,0.48714285714285716,0.4635272391505079,0.39335180055401653,0.6008583690987124,0.5948406676783003,0.6251216896958172,1.0,0.023714888725382462,0.031456249567918454,0.6519464065229847,0.5450584292071005,0.5021445067634445,852,24,2,1,0.8825738353800875
"Fisher County, Texas",0.016013485040033713,0.02141491395793499,0.43669787030199003,0.019672061227486097,0.4114671163575043,0.0,0.6271999999999996,3,0.6915254237288133,0.5622119815668204,0.7564962140164784,0.6796959826275786,0.2689747003994674,0.7802768166089965,1.0,0.36593059936908523,0.5642701525054465,0.3890063424947145,0.6526138279932545,0.43589743589743596,0.5657142857142856,0.456140350877193,0.3601108033240997,0.5150214592274678,0.3490136570561456,0.8828119338774729,0.14222641991054122,0.17407207703834202,0.9030569041978032,0.6232213860158273,0.6191939916823369,0.34180138568129337,509,43,2,8,0.5881119117696813
"Vernon County, Missouri",0.0876527602191319,0.1560229445506692,0.3518293048042954,0.13121487937492976,0.48229342327150093,0.0,0.5855999999999998,1,0.5661016949152542,0.6021505376344086,0.8265452483405051,0.6558089033659065,0.43142476697736354,0.6643598615916954,1.0,0.18927444794952686,0.7298474945533768,0.32135306553911197,0.6795952782462057,0.32051282051282054,0.5342857142857143,0.528162511542013,0.44875346260387805,0.5622317596566522,0.48558421851289835,0.9574368682805121,0.03652384607712116,0.2591182120170791,0.01706665015855511,0.6539962551578815,0.5417460129307182,0.4444077862091719,1541,25,0,7,0.5837815893636457
"Williams County, Ohio",0.15760640539401602,0.2692160611854684,0.390690804574759,0.23813167912164707,0.3709949409780776,0.0,0.6175999999999998,2,0.5966101694915253,0.6420890937019971,0.7898528970279197,0.6275787187839306,0.4047936085219707,0.7975778546712802,1.0,0.39116719242902215,0.8257080610021785,0.28752642706131076,0.6728499156829679,0.4294871794871795,0.7014285714285715,0.7036011080332412,0.6722068328716527,0.5364806866952789,0.48861911987860385,0.9514489998968818,0.04823942414413083,0.13172971711665304,0.2515065389524339,0.6176570314829617,0.8105014838673688,0.4137248432860442,1623,35,0,0,0.5710612672959169
"Ralls County, Missouri",0.035398230088495575,0.07648183556405352,0.5807868106425021,0.061463708311495086,0.28330522765598654,0.0,0.7295999999999997,6,0.7491525423728813,0.7281105990783411,0.8365522532439374,0.8034744842562431,0.47936085219707064,0.5570934256055363,1.0,0.5299684542586752,0.8932461873638343,0.241014799154334,0.6812816188870151,0.37179487179487186,0.6485714285714286,0.6408125577100647,0.5355493998153277,0.5085836909871243,0.43095599393019723,0.965210964958304,0.057902025362497986,0.0,0.0038651602455551178,0.8747343839038795,0.6757861060557953,0.4800395908940943,1224,25,0,7,0.4560370783856019
"Middlesex County, Virginia",0.07922461019806153,0.12237093690248566,0.5245603880162073,0.06415401688496716,0.3777403035413154,0.44947867197007524,0.9727999999999998,5,0.9694915254237286,0.9646697388632873,0.7865172287267754,0.6796959826275786,0.11717709720372839,0.4809688581314878,1.0,0.17034700315457418,0.5446623093681917,0.5412262156448202,0.5042158516020235,0.37820512820512825,0.79,0.6445060018467221,0.48753462603878106,0.6008583690987124,0.2943854324734446,0.7709881597116244,0.7785399392044677,0.0,0.05541313198241582,0.7038763613857442,0.28957571438899626,0.48564830089079514,975,46,2,6,0.8777022226732977
"Rockingham County, New Hampshire",1.0,1.0,1.0,1.0,0.09780775716694773,0.347533965458403,0.6783999999999998,8,0.6847457627118643,0.6758832565284177,0.8298809166416492,0.7318132464712268,0.35952063914780297,0.5346020761245673,1.0,1.0,0.4226579520697167,0.9344608879492599,0.8499156829679594,0.3333333333333333,0.862857142857143,0.6048711650028749,0.8975069252077562,0.23819742489270387,0.1942336874051593,0.9468622972833522,0.030184895312709892,0.6926441230668193,0.09705518465849095,0.7800787929144761,0.466227295458287,0.37116463213460904,1271,29,1,4,0.8592983524476473
"Cochise County, Arizona",0.4863042562157607,0.8076481835564053,0.44679746911239304,0.8241399419779182,0.5227655986509275,0.0,0.5663999999999997,3,0.535593220338983,0.5990783410138248,0.799859901931352,0.5928338762214982,0.4766977363515313,0.6557093425605536,1.0,0.27760252365930604,0.3464052287581699,0.507399577167019,0.41652613827993246,0.532051282051282,0.6057142857142856,0.3970452446906742,0.24930747922437668,0.6931330472103003,0.543247344461305,0.7775117034561443,0.1563163117945256,0.6264909286957652,1.0,0.6089817198578069,0.5821379765452789,0.31309798746288353,321,2,3,3,0.40271998376129114
"Posey County, Indiana",0.1146228402865571,0.15296367112810708,0.7451947066924812,0.16196313785124727,0.25295109612141653,0.0,0.6463999999999998,7,0.6677966101694914,0.6420890937019971,0.8298809166416492,0.7969598262757871,0.6098535286284954,0.6003460207612457,1.0,0.3280757097791799,0.6971677559912853,0.4904862579281183,0.6981450252951096,0.3141025641025641,0.8328571428571427,0.8808864265927978,0.8254847645429363,0.351931330472103,0.27617602427921084,0.969032267534935,0.05349627219139543,0.15906167665997253,0.04877816421269886,0.810956533790868,0.6413958456535063,0.3596172880237545,1193,14,0,0,0.6752596501911433
"McKean County, Pennsylvania",0.21407501053518754,0.29980879541108985,0.4407696453164608,0.27285634490412086,0.45193929173693104,0.0,0.6431999999999997,3,0.6237288135593217,0.6728110599078342,0.7564962140164784,0.4842562432138978,0.41544607190412786,0.6124567474048442,1.0,0.43533123028391174,0.886710239651416,0.3171247357293868,0.5767284991568296,0.5576923076923077,0.6871428571428573,0.646352723915051,0.6075715604801476,0.5987124463519312,0.4825493171471926,0.9416518135677363,0.09568178278166115,0.18183179612921754,0.12094019842290452,0.4928369879508072,0.6701547947631288,0.3652259980204553,950,38,1,2,0.7153151324469708
"Dane County, Wisconsin",1.0,1.0,0.7843556016845973,1.0,0.34401349072512655,0.6190622504496422,0.39359999999999984,8,0.3830508474576271,0.4086021505376344,0.7765102238233431,0.5298588490770901,0.16777629826897472,0.37889273356401376,1.0,1.0,0.25054466230936817,0.9999999999999999,0.875210792580101,0.2884615384615385,0.8600000000000001,0.6048711650028749,0.9104339796860571,0.24463519313304724,0.23065250379362665,0.8265199206382969,0.20977463721193262,1.0,0.3732510113446736,0.5089493750699343,0.47559221387420264,0.31045859452325975,390,49,0,0,0.6208599749653237
"Pembina County, North Dakota",0.03118415507796039,0.05812619502868068,0.6718029580247901,0.04108954216361505,0.1922428330522766,0.6722846980951993,0.7967999999999998,7,0.7898305084745763,0.8018433179723502,0.7064611894993164,0.8056460369163951,0.35685752330226367,0.7162629757785466,1.0,0.94006309148265,0.6775599128540305,0.536997885835095,0.7672849915682968,0.19871794871794873,0.8200000000000001,0.6048711650028749,0.6168051708217912,0.41201716738197414,0.24582701062215476,0.9426677179292329,0.009518275200220503,0.03106531943513502,0.21427179986206096,0.6786063941823515,0.8757134444606373,0.3870009897723524,1145,34,0,7,0.4874319158293582
"Yellow Medicine County, Minnesota",1.0,0.06730401529636712,0.5666154368176285,0.059357393550313275,0.269814502529511,0.0,0.6623999999999998,5,0.6203389830508474,0.7004608294930877,0.7698388872210549,0.775244299674267,0.42077230359520645,0.6557093425605536,1.0,0.3091482649842272,0.6383442265795206,0.40591966173361516,0.7757166947723441,0.19230769230769235,0.7457142857142858,0.7276084949215145,0.5263157894736842,0.5107296137339055,0.38543247344461307,0.9174639019459827,0.01839010388404013,0.22181598400251626,0.2765709385705306,0.7629815172475858,0.8260844808458175,0.304190036291653,1663,23,0,7,0.6827008277681926
"Treutlen County, Georgia",0.02107037505267594,0.0367112810707457,0.19752100756471935,0.039081653325852964,0.8060708263069142,0.0,0.6559999999999996,9,0.7152542372881354,0.61136712749616,0.7865172287267754,0.40173724212812156,0.7563249001331558,0.7941176470588234,1.0,0.0,0.7429193899782135,0.33826638477801263,0.5261382799325462,0.32051282051282054,0.42142857142857143,0.3859649122807019,0.3231763619575253,0.7532188841201715,0.7344461305007587,0.6675083602693364,1.0,0.0,0.06147645282306362,0.41397466748602396,0.15449277344585008,0.442098317387001,1498,10,2,6,0.5499509455664943
"Woodruff County, Arkansas",0.037083860092709656,0.05812619502868068,0.1462845052992955,0.03879293728382181,0.7386172006745364,0.0,0.6911999999999997,9,0.6644067796610169,0.7127496159754224,0.7798458921244872,0.4125950054288816,1.0,0.6522491349480969,0.29223337452497256,0.23974763406940067,0.8061002178649237,0.21987315010570824,0.4401349072512648,0.7692307692307694,0.25285714285714284,0.6048711650028749,0.21975992613111722,0.8862660944206007,0.9620637329286795,0.6643167777144154,1.0,0.411403055294197,0.028348013444083848,0.39532876409264694,0.6251735541000683,0.5153414714615638,1643,3,2,8,0.7883893230488178
"Macon County, Tennessee",0.10872313527180784,0.15908221797323135,0.28434562184387546,0.14664150243891236,0.5430016863406409,0.20568541206063398,0.5535999999999998,0,0.5559322033898304,0.5591397849462366,0.8365522532439374,0.7252985884907708,0.43408788282290284,0.7629757785467127,1.0,0.20189274447949532,0.793028322440087,0.1226215644820296,0.6053962900505901,0.4487179487179488,0.5385714285714285,0.5466297322253002,0.46352723915050786,0.5879828326180256,0.597875569044006,0.9592946433402656,0.011699200661104088,0.3360325530870471,0.28352472262971273,0.7109617253715921,0.5327480772536123,0.4998350379412735,906,42,2,1,0.893399641395176
"Brunswick County, Virginia",0.08259587020648967,0.1101338432122371,0.2934871559449912,0.1041280652498255,0.6306913996627319,0.0,0.6207999999999999,0,0.6067796610169489,0.7465437788018435,0.8298809166416492,0.3365906623235614,0.5592543275632491,0.5121107266435986,1.0,0.2649842271293376,0.6143790849673203,0.21141649048625788,0.4789207419898819,0.6474358974358975,0.5385714285714285,0.5226223453370269,0.44875346260387805,0.6330472103004291,0.6039453717754172,0.35303447462330056,1.0,0.14765109558364256,0.11458658866736975,0.4598711042197027,0.5002158695599956,0.34839986803035305,185,46,2,6,0.709360939138672
"Kidder County, North Dakota",0.0058997050147492625,0.003059273422562141,0.48468094449212595,0.010420024426033328,0.3676222596964587,0.0,0.7903999999999997,4,0.8101694915254236,0.7772657450076806,0.7398178725107577,1.0,0.5832223701731025,0.8494809688581314,1.0,0.18927444794952686,0.5468409586056645,0.5750528541226215,0.833052276559865,0.032051282051282055,0.7685714285714285,0.7497691597414591,0.45429362880886426,0.4806866952789699,0.35204855842185123,0.9647138700807478,0.0,0.0,0.33399676154392655,0.9627169192120255,0.7442109604470667,0.14879577697129656,793,34,0,7,0.3648296627084815
"Citrus County, Florida",1.0,1.0,0.2743059020778029,0.9201445876815035,0.569983136593592,0.20277492076175183,0.9999999999999999,0,1.0,0.9999999999999999,0.7431535408119018,0.6840390879478828,0.6418109187749668,0.731833910034602,1.0,0.20189274447949532,0.6688453159041394,0.3636363636363636,0.30691399662731866,0.8141025641025642,0.5042857142857142,0.29362880886426607,0.20683287165281622,0.9248927038626606,0.6616084977238238,0.9252933199295545,0.12073205279473025,0.5946899650598205,0.055422747408668906,0.6413946943485762,0.418475919926125,0.4110854503464204,298,9,2,6,0.679860617747556
"Floyd County, Iowa",0.09018120522545302,0.11625239005736138,0.5120057483882557,0.09928550981757575,0.3204047217537943,0.0,0.6815999999999999,5,0.6677966101694914,0.6943164362519202,0.7531605457153341,0.7014115092290987,0.577896138482024,0.45501730103806226,1.0,0.5425867507886436,0.6100217864923747,0.4904862579281183,0.7588532883642495,0.19871794871794873,0.667142857142857,0.6048711650028749,0.5300092336103416,0.6030042918454934,0.5250379362670712,0.9411643720514706,0.08169809261816419,0.281273723986716,0.0715348433182684,0.6245029859962197,0.719941542113406,0.3487297921478061,513,15,0,7,0.7921783551540987
"Litchfield County, Connecticut",0.9978929624947324,1.0,1.0,1.0,0.15177065767284995,0.44139749089258196,0.7583999999999996,8,0.7593220338983049,0.761904761904762,0.8132025751359285,0.6666666666666665,0.31158455392809586,0.5778546712802767,1.0,0.8643533123028392,0.4749455337690631,0.7188160676532769,0.7790893760539629,0.4294871794871795,0.7642857142857142,0.6048711650028749,0.7516158818097877,0.4184549356223175,0.3915022761760243,0.9277715800199557,0.061221958995288574,0.6748799891512333,0.2537329191033576,0.7012778145312597,0.40665915686983906,0.301880567469482,880,6,1,4,0.756723840454684
"Custer County, Colorado",0.02107037505267594,0.02447418738049713,0.5135226841779605,0.02372720927237816,0.39460370994940985,0.0,0.9999999999999999,5,1.0,0.9999999999999999,0.7097968578004604,0.9055374592833876,0.9800266311584555,0.3685121107266436,1.0,0.0,0.24400871459694984,0.8202959830866806,0.3473861720067454,0.8717948717948719,0.4228571428571429,0.16066481994459836,0.10710987996306559,0.8755364806866952,0.6555386949924127,0.9329732757336229,0.12658026938878764,0.0,0.03220263183783178,0.8036339955023051,0.6242320276472665,0.33355328274496865,383,5,3,3,0.64548868364965
"Patrick County, Virginia",0.07669616519174041,0.14990439770554492,0.24440629927546365,0.11296671317291548,0.6306913996627319,0.0,0.8223999999999997,0,0.8033898305084746,0.8509984639016898,0.7631675506187666,0.6601520086862105,0.27962716378162455,0.6280276816608995,1.0,0.43533123028391174,0.6209150326797385,0.2325581395348837,0.4620573355817875,0.5064102564102565,0.5014285714285713,0.4395198522622346,0.34533702677747,0.7017167381974247,0.597875569044006,0.9131772239038254,0.2580183165984531,0.028599007815704767,0.04985705328304336,0.6496092699024083,0.3140947535592103,0.39129000329924124,1137,46,2,6,0.3729490172197978
"Hanover County, Virginia",0.4736620311841551,0.5567877629063097,1.0,0.6719078470887663,0.09780775716694773,0.5079957642251375,0.6271999999999996,8,0.6101694915254237,0.6420890937019971,0.8765802728576672,0.777415852334419,0.35685752330226367,0.5242214532871972,1.0,0.6246056782334386,0.43790849673202614,0.8921775898520083,0.8010118043844855,0.25641025641025644,0.8914285714285715,0.6048711650028749,0.8716528162511542,0.23390557939914167,0.18209408194233687,0.8490069294437117,0.37519580211947046,0.5500327221235664,0.13810302343122513,0.8879877084138192,0.44003240007879035,0.34312108215110526,637,46,2,6,0.7992151290639063
"Beckham County, Oklahoma",0.07753898019384745,0.12237093690248566,0.4787329594219677,0.15051948382164895,0.3979763912310288,0.0,0.39679999999999993,4,0.3864406779661016,0.44546850998463905,0.9499649754828382,0.49294245385450586,0.8282290279627165,0.6539792387543252,1.0,0.08201892744479497,0.7167755991285402,0.38477801268498935,0.6070826306913997,0.16025641025641024,0.6014285714285714,0.7183748845798708,0.6389658356417358,0.3390557939914163,0.4006069802731411,0.8134641942550365,0.14077911077725977,0.3090439296396212,0.6575816907521906,0.6320630970477104,0.40048357220987374,0.40481689211481364,111,36,2,8,0.5786393315064787
"Lemhi County, Idaho",0.04129793510324484,0.0520076481835564,0.3039659887028203,0.04531529514243461,0.5059021922428332,0.0,0.9247999999999997,1,0.9762711864406779,0.8878648233486944,0.6697688381867307,0.7535287730727469,0.33288948069241014,1.0,0.54018896503101,0.13880126182965302,0.5708061002178649,0.5496828752642705,0.5143338954468802,0.3653846153846154,0.5842857142857143,0.3896583564173592,0.2566943674976916,0.7103004291845492,0.479514415781487,0.9531126202132203,0.01398395120398565,0.1532608924017935,0.08131622208122809,0.6013964210487204,0.5688040430186975,0.2735070933685252,863,12,3,3,0.6338509421834299
"Coffey County, Kansas",1.0,0.05812619502868068,0.6599668669288038,0.04957385676239408,0.2596964586846543,0.0,0.6975999999999999,7,0.6949152542372881,0.6850998463901691,0.7698388872210549,0.768729641693811,0.4287616511318243,0.5501730103806228,1.0,0.3722397476340695,0.6383442265795206,0.5539112050739957,0.7504215851602024,0.30128205128205127,0.7242857142857144,0.7571560480147739,0.6777469990766389,0.4484978540772532,0.3641881638846737,0.9573423519092079,0.03148327100269988,0.23820172855090024,0.02106393472241224,0.7338839119945819,0.793110124377059,0.3856812933025404,327,16,0,7,0.6827008277681926
"Union County, Oregon",0.11799410029498525,0.1713193116634799,0.4431248877267919,0.1637872982986259,0.4890387858347387,0.0,0.5663999999999997,3,0.5457627118644066,0.5990783410138248,0.8132025751359285,0.6427795874049946,0.27163781624500666,0.5916955017301038,1.0,0.34700315457413256,0.5642701525054465,0.536997885835095,0.6020236087689712,0.4294871794871795,0.5928571428571427,0.5392428439519854,0.41181902123730363,0.6030042918454934,0.5493171471927162,0.9174712909633214,0.027738563289492438,0.4449019495462598,0.18915023444251391,0.649080880130608,0.59759236783173,0.36060706037611345,1523,37,3,5,0.6828377144017054
"Roosevelt County, Montana",0.03961230509903077,0.048948374760994263,0.296820422746053,0.06986272044331036,0.6947723440134909,0.0,0.2591999999999999,1,0.18983050847457628,0.26728110599078336,1.0,0.3387622149837134,0.7962716378162451,0.7231833910034601,0.5726593399782292,0.1135646687697161,0.6819172113289759,0.3171247357293868,0.4704890387858347,0.4102564102564103,0.24714285714285716,0.31024930747922447,0.2622345337026777,0.5879828326180256,0.8285280728376326,0.2980814847544937,0.0032795935572954497,0.07076394675903362,0.1251516662403341,0.44362770365675386,0.6983831239758629,0.4054767403497196,1277,26,3,3,0.8341283534625666
"St. Louis County, Minnesota",1.0,1.0,0.5403884154008902,1.0,0.46543001686340646,1.0,0.5951999999999998,5,0.5762711864406778,0.6267281105990784,0.7464892091130458,0.5342019543973942,0.23968042609853532,0.375432525951557,1.0,0.6246056782334386,0.4793028322440087,0.6638477801268498,0.6164020655488471,0.41666666666666674,0.7385714285714287,0.6048711650028749,0.657433056325023,0.5171673819742487,0.43399089529590273,0.9183698777203819,0.06239905123960486,0.38443398498254727,0.04235401566324961,0.511322173194138,0.5228019622076514,0.41273507093368533,1402,23,0,7,0.6827008277681926
"McLennan County, Texas",0.8664138221660346,1.0,0.4161194387337579,1.0,0.5564924114671165,0.40749859244030934,0.33919999999999983,3,0.311864406779661,0.36866359447004593,0.8865872777610996,0.510314875135722,0.31957390146471376,0.430795847750865,1.0,0.5552050473186121,0.4444444444444444,0.5116279069767441,0.669477234401349,0.37179487179487186,0.5728571428571427,0.6278855032317638,0.5706371191135733,0.4291845493562231,0.46433990895295896,0.7499648764440523,0.5809745306210399,0.5821080392967671,0.7595873251790257,0.5558727982212055,0.5213600809778127,0.40217749917518975,952,43,2,8,0.6260022328224909
"Turner County, Georgia",0.03792667509481669,0.05506692160611854,0.1902357238378476,0.04845836296363736,0.9612141652613829,0.0,0.5023999999999998,9,0.4338983050847458,0.6451612903225806,0.8699089362553788,0.4060803474484256,0.8149134487350201,0.34948096885813146,1.0,0.018927444794952685,0.6187363834422657,0.22832980972515854,0.460370994940978,0.7756410256410258,0.32,0.30470914127423837,0.2917820867959372,0.688841201716738,0.6949924127465856,0.5057157507879975,1.0,0.4295642908326441,0.24928266628708576,0.4339250665572658,0.05085589396875098,0.4529858132629495,1510,10,2,6,0.7726919043269397
"Livingston County, Michigan",0.7155499367888749,0.9575525812619503,1.0,1.0,0.09780775716694773,0.0,0.6335999999999998,8,0.6372881355932203,0.6328725038402457,0.8799159411588113,0.777415852334419,0.33555259653794944,0.5397923875432525,1.0,0.6309148264984228,0.3943355119825708,0.8329809725158561,0.7588532883642495,0.3525641025641026,0.8700000000000001,0.9566020313942754,0.8734995383194827,0.28326180257510725,0.20030349013657053,0.9596837141785064,0.019081271639093216,0.3391565926012033,0.06670287229285866,0.8797767386507438,0.4721878275856082,0.3398218409765753,883,22,0,0,0.6284380391758856
"North Slope Borough, Alaska",0.01685630004214075,0.027533460803059275,1.0,0.05812378864345291,0.2799325463743677,0.49212044953676315,0.37119999999999986,8,0.46101694915254243,0.1966205837173579,1.0,0.512486427795874,0.4287616511318243,0.8996539792387542,1.0,0.220820189274448,0.6383442265795206,0.3340380549682875,0.9409780775716695,0.5705128205128206,0.597142857142857,0.736842105263158,0.7497691597414589,0.19313304721030042,0.29742033383915023,0.2535463182485046,0.026711104617617554,1.0,0.3665438906626729,0.34456080625954943,0.9999999999999999,0.650610359617288,1065,1,3,5,0.8113941608308809
"Washington County, Utah",0.561314791403287,0.6730401529636711,0.5494700704576755,1.0,0.3271500843170321,0.6740129143041192,0.39359999999999984,5,0.3728813559322033,0.4178187403993855,0.9899929950965678,0.7882736156351791,0.34087882822902804,0.5692041522491349,1.0,0.2586750788643533,0.37254901960784315,0.6131078224101479,0.5885328836424957,0.467948717948718,0.5942857142857143,0.6048711650028749,0.46168051708217905,0.49570815450643757,0.43702579666160846,0.9111507495404423,0.025583167951519218,0.2400988498354908,0.45855120477945654,0.9236641143158455,0.7033802247037373,0.21478060046189376,1577,44,3,3,0.5605061064312055
"Crawford County, Indiana",0.044669195111672985,0.06424474187380497,0.35961358056725423,0.06334692431292553,0.4991568296795954,0.0,0.6655999999999999,2,0.7152542372881354,0.6175115207373273,0.84655925814737,0.6340933767643864,0.6817576564580561,0.6228373702422144,1.0,0.35331230283911674,0.9193899782135077,0.13530655391120508,0.5514333895446879,0.39743589743589747,0.562857142857143,0.6038781163434903,0.5743305632502308,0.6330472103004291,0.6494688922610015,0.9699289465148451,0.004190436929806095,0.05636400506959761,0.03364342568566144,0.6535451543297337,0.5217308201090416,0.4160343121082152,367,14,0,0,0.6804019080483102
"Union County, North Carolina",0.6548672566371682,0.8260038240917782,0.8331370631324725,1.0,0.25632377740303547,0.17121767047651512,0.4768,8,0.471186440677966,0.4884792626728113,0.9899929950965678,0.7882736156351791,0.426098535286285,0.546712802768166,1.0,0.4542586750788644,0.3856209150326797,0.9133192389006343,0.7605396290050589,0.467948717948718,0.7428571428571429,0.8753462603878117,0.7571560480147738,0.25536480686695284,0.2943854324734446,0.7889121033203108,0.4773566639347614,0.790340343320813,0.5981606842512452,0.9530082736798096,0.6237126743675503,0.3262949521610029,1523,33,2,6,0.6181535234615515
"Adair County, Iowa",0.03792667509481669,0.05812619502868068,0.510488812598551,0.041988498930848404,0.23946037099494102,0.6595421687856468,0.7551999999999998,5,0.7661016949152541,0.7803379416282644,0.7431535408119018,0.718783930510315,0.22902796271637818,0.7975778546712802,1.0,0.7255520504731863,0.8104575163398693,0.39746300211416485,0.7571669477234401,0.17948717948717952,0.76,0.6888273314866113,0.5521698984302862,0.5751072961373389,0.35204855842185123,0.9829049851177958,0.014669402091643871,0.12057995744060375,0.03465397681664497,0.6542013102317057,0.5321942443129543,0.3932695480039591,4,15,0,7,0.6479244900030449
"Oconee County, Georgia",0.12726506531816267,0.12848948374760993,1.0,0.23055288301832938,0.1585160202360877,0.0,0.5567999999999999,8,0.5457627118644066,0.5622119815668204,0.9533006437839822,0.8273615635179152,0.31957390146471376,0.46712802768166084,1.0,0.43533123028391174,0.3006535947712418,0.8329809725158561,0.7403035413153457,0.2948717948717949,0.8328571428571427,0.9584487534626038,0.8402585410895659,0.19742489270386263,0.18512898330804248,0.8767945501813423,0.23797273262723942,1.0,0.02992330607058333,1.0,0.38334005472323407,0.26756845925437156,1080,10,2,6,0.7153151324469708
"Washington County, Georgia",0.08933839022334597,0.1315487571701721,0.2693958204427058,0.13114926209264996,0.9106239460370996,0.0,0.5663999999999997,0,0.5220338983050845,0.6082949308755762,0.8732446045565231,0.39522258414766553,0.5832223701731025,0.745674740484429,0.7527223283218992,0.15141955835962148,0.7407407407407407,0.2917547568710359,0.45362563237774023,0.7564102564102565,0.4942857142857143,0.5115420129270545,0.42474607571560474,0.5836909871244634,0.6069802731411229,0.3941100449490315,1.0,0.1938619408922959,0.055238596773245836,0.4726374406646737,0.6365449115255158,0.418013856812933,1577,10,2,6,0.7099022294394265
"Carter County, Tennessee",0.2553729456384324,0.4558317399617591,0.23380770842897347,0.36520610798472103,0.721753794266442,0.0,0.6815999999999999,0,0.677966101694915,0.6943164362519202,0.7631675506187666,0.6536373507057547,0.31158455392809586,0.621107266435986,1.0,0.3848580441640379,0.6840958605664487,0.34672304439746293,0.5328836424957841,0.4935897435897436,0.5085714285714285,0.4598337950138505,0.39335180055401653,0.6802575107296136,0.6130500758725341,0.9630770427194499,0.05179595918704224,0.12645937994269527,0.018077689642496318,0.6296756630503553,0.3913105430978338,0.4404486967997361,240,42,2,1,0.5621299773334688
"Jackson County, Oregon",1.0,1.0,0.443005129638131,1.0,0.5025295109612143,0.49338682605278733,0.6559999999999996,3,0.6508474576271186,0.6635944700460829,0.8098669068347846,0.5776330076004343,0.4474034620505993,0.6314878892733563,1.0,0.3091482649842272,0.43355119825708055,0.5665961945031712,0.5767284991568296,0.6666666666666667,0.5085714285714285,0.6048711650028749,0.38042474607571564,0.6909871244635192,0.6616084977238238,0.907221211679268,0.029664822692897313,0.3874855255225437,0.29422886499242185,0.565153186073521,0.5351164963811478,0.371824480369515,741,37,3,5,0.6506309415068171
"Broomfield County, Colorado",0.17614833544037084,0.23556405353728488,1.0,0.42149917445256735,0.026981450252951095,0.21980346402541848,0.48639999999999983,8,0.4813559322033898,0.4854070660522275,0.849894926448514,0.770901194353963,0.3062583222370173,0.5138408304498269,1.0,1.0,0.1568627450980392,0.9999999999999999,0.8397976391231029,0.3269230769230769,0.8642857142857143,1.0,0.9215143120960293,0.18669527896995705,0.20940819423368737,0.8524075678267924,0.04041342295021541,1.0,0.422983194340276,0.7815817416556654,0.5439961389248228,0.32563510392609707,181,5,3,3,0.5845935248147774
